s_ID,s_Tag,sub_ID,sub_Title,Contributors,Abstract,Keywords,Topic,Link
sess189,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_492,A New Kingdom: Wētā FX Returns to The Planet of The Apes,"Phil Leonhardt, Erik Winquist, Paul Story, Alex Nowotny, Erik Winquist, Paul Story, Phil Leonhardt, Danielle Immerman","In this talk, VFX Supervisor Erik Winquist will be joined by Animation Supervisor Paul Story, Sequence Supervisor Phil Leonhardt, and Effects Supervisor Alex Nowotny to discuss the capture techniques, environment builds, and dynamic elements that helped bring 'Kingdom of The Planet of The Apes' to life.","alex, supervisor, techniques",General Research,https://s2024.conference-program.org/presentation/?id=gensub_492&sess=sess189
sess182,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_493,EA SPORTS College Football is Huge: Delivering a Triple-A Sports Game at Scale,"Ishaan Singh, Jay Goodman, Richard Burgess-Dawson, Ishaan Singh, Jay Goodman, Richard Burgess-Dawson","Following an 11-year hiatus, EA SPORTS College Football returns, featuring 11,000 unique characters from 134 schools. The game's scale necessitated a complete re-imagining of content creation and rendering methods. We discuss the strategies in creating and rendering each element, and a new adaptation of global illumination based on surfels.","11, hiatus, rendering",General Research,https://s2024.conference-program.org/presentation/?id=gensub_493&sess=sess182
sess200,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_494,"Back in the Eye of the Storm, The Visual Effects of 'Twisters'","Ben Snow, Florian Witzel, Charles Lai, Ben Snow, Charles Lai, Florian Witzel","28 years after Twister took the world by storm, the next generation of storm chasers takes center stage in Twisters. Industrial Light &amp; Magic takes you behind the scenes and shares the recipe used to create some of the most complex and realistic tornadoes and weather simulations ever committed to film.","Twister, storm, vfx",Applications,https://s2024.conference-program.org/presentation/?id=gensub_494&sess=sess200
sess223,"Full Conference, Full Conference Supporter, Experience, Exhibitor Full Conference, Exhibitor Experience",gensubcur_101,Tonii: Customizable Amulets that Activate Augmented Reality Suits,"Yingxi Adelle Lin, Matthew Pinner","Tonii merges art, technology, and social activism through wearable AR, inviting users to create amulets from different symbols. Utilizing machine learning, these symbols unlock AR suits, offering wearers a tangible connection between virtual and real-world identities. Tonii fosters technological equity and community engagement, through a more inclusive spatial web ecosystem.","ar, symbols, tonii",Extended Reality,https://s2024.conference-program.org/presentation/?id=gensubcur_101&sess=sess223
sess217,"AI, Audio/Music, Dynamics/Simulation, Games, Geometry, Hardware, Interaction, Machine Learning, Mathematics, Perception, Real-Time, Rendering, Research, Streaming, VR/AR/MR, New Technologies, Production &amp; Animation, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensubcur_102,Advances in Real Time Audio Rendering — Part 1,"Aaron McLeran, David Zicarelli, Simon N Goodwin",This two part course provides a deep technical understanding of real-time audio rendering while exploring relationships with other rendering disciplines. In part one we begin with the core concepts and challenges of real-time audio rendering. We then investigate approaches for meaningful interaction to audio render graphs.,"audio, real, rendering",General Research,https://s2024.conference-program.org/presentation/?id=gensubcur_102&sess=sess217
sess339,"AI, Animation, Art, Design, Education, Interaction, Machine Learning, Narrative, Pipeline, Production, Real-Time, Rendering, Robotics, VR/AR/MR, Arts &amp; Design, Gaming &amp; Interactive, New Technologies, Production &amp; Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensubcur_103,Virtual Human Design: Exploring the Opportunities and Challenges of GenAI - Part 1,"Elin Carstensdottir, Laura Scholl, Purnendu Mukherjee","Virtual Human Design: Exploring the Opportunities and Challenges of GenAI will focus on the concepts of using generative AI to design virtual humans, how to integrate it into the creative process and currently available tools. The participants will walk through an example of creating a virtual human agent including the workflow, facial animation, and non-verbal behavior. What are the current challenges, future challenges and opportunities?","challenges, opportunities, virtual",General Research,https://s2024.conference-program.org/presentation/?id=gensubcur_103&sess=sess339
sess218,"AI, Audio/Music, Dynamics/Simulation, Games, Geometry, Hardware, Interaction, Machine Learning, Mathematics, Perception, Real-Time, Rendering, Research, Streaming, VR/AR/MR, Gaming &amp; Interactive, New Technologies, Production &amp; Animation, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensubcur_104,Advances in Real Time Audio Rendering — Part 2,"Aaron McLeran, Phillip Popp, Nikunj Raghuvanshi, David Zicarelli, Simon N. Goodwin","This two part course provides a deep technical understanding of real-time audio rendering while exploring relationships with other rendering disciplines. In part two we explore advanced techniques for sound propagation and spatialization, extracting meaning from audio signals, and discuss the future of real-time audio.","audio, real, rendering",General Research,https://s2024.conference-program.org/presentation/?id=gensubcur_104&sess=sess218
sess213,"Full Conference, Full Conference Supporter, Experience, Exhibitor Full Conference, Exhibitor Experience",gensubcur_105,EmBelt: A Haptic Device for Extended Reality Experience to Better Understand Body Image Concerns-Related Eating Disorders,"Hsuan-Hui Yi, Yi-Chun Ko","EmBelt is a haptic device integrated with VR storytelling that creates an XR experience designed to enhance the understanding of eating disorders related to body image concerns among individuals without such anxieties. The compression levels respond to user interactions, providing a portrayal linked to the thin ideal and related topics. This submission was selected as Best in Show at LAVAL for 2024.","interactions, laval, related",Extended Reality,https://s2024.conference-program.org/presentation/?id=gensubcur_105&sess=sess213
sess213,"Full Conference, Full Conference Supporter, Experience, Exhibitor Full Conference, Exhibitor Experience",gensubcur_106,Nukabot: Design of Human-Microbe-Computer Entanglement,Dominique Chen,"Nukabot, a human-computer interaction system, connects fermented food microbiomes with their human carers through voice communication. The porcelain nukadoko uses chemical sensors, voice recognition, and vocal synthesis to monitor fermentation and allow humans to interact and ask questions about the ferment. Selected as Best in Show at DCExpo for 2024.","human, uses, voice",General Research,https://s2024.conference-program.org/presentation/?id=gensubcur_106&sess=sess213
sess328,"Education, Scientific Visualization, Production &amp; Animation, Research &amp; Education, Full Conference, Full Conference Supporter",gensubcur_107,Visualizing the Invisible Universe with the James Webb Space Telescope,"Joseph DePasquale, Alyssa Pagan","Learn how the iconic images from the James Webb Space Telescope are produced. This course will provide some background on the Space Telescope Science Institute and NASA's newest flagship observatory, the James Webb Space Telescope. You'll learn some basic principles of image processing for astronomy and we'll provide detailed information on obtaining and working with publicly available data from the observatory so that you can create your own versions of these iconic images.","learn, space, telescope",General Research,https://s2024.conference-program.org/presentation/?id=gensubcur_107&sess=sess328
sess340,"AI, Animation, Art, Design, Education, Games, Interaction, Machine Learning, Narrative, Pipeline, Real-Time, Rendering, Research, Robotics, VR/AR/MR, Arts &amp; Design, Gaming &amp; Interactive, New Technologies, Production &amp; Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensubcur_108,Virtual Human Design: Exploring the Opportunities and Challenges of GenAI - Part 2,"Elin Carstensdottir, Laura Scholl, Purnendu Mukherjee","Virtual Human Design: Exploring the Opportunities and Challenges of GenAI will focus on the concepts of using generative AI to design virtual humans, how to integrate it into the creative process and currently available tools. The participants will walk through an example of creating a virtual human agent including the workflow, facial animation, and non-verbal behavior. What are the current challenges, future challenges and opportunities?","challenges, opportunities, virtual",General Research,https://s2024.conference-program.org/presentation/?id=gensubcur_108&sess=sess340
sess330,"AI, Games, Geometry, Machine Learning, Real-Time, Rendering, Gaming &amp; Interactive, New Technologies, Production &amp; Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensubcur_109,"Advances in Real-Time Rendering in Games, Part I",Natalya Tatarchuk,"Modern video games employ a variety of sophisticated algorithms to produce groundbreaking 3D rendering pushing the visual boundaries and interactive experience of rich environments. This course brings state-of-the-art and production-proven rendering techniques for fast, interactive rendering of complex and engaging virtual worlds of video games. This is the course to attend if you are in the game development industry or want to learn the latest and greatest techniques in the real-time rendering domain!","interactive, rendering, video",General Research,https://s2024.conference-program.org/presentation/?id=gensubcur_109&sess=sess330
sess331,"AI, Games, Geometry, Machine Learning, Real-Time, Rendering, Gaming &amp; Interactive, New Technologies, Production &amp; Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensubcur_110,"Advances in Real-Time Rendering in Games, Part II",Natalya Tatarchuk,"Modern video games employ a variety of sophisticated algorithms to produce groundbreaking 3D rendering pushing the visual boundaries and interactive experience of rich environments. This course brings state-of-the-art and production-proven rendering techniques for fast, interactive rendering of complex and engaging virtual worlds of video games. This year the course includes speakers from the makers of several innovative games and game engines. This is the course to attend if you are in the game development industry or want to learn the latest and greatest techniques in the real-time rendering domain!","course, games, rendering",General Research,https://s2024.conference-program.org/presentation/?id=gensubcur_110&sess=sess331
sess338,"Animation, Capture/Scanning, Computer Vision, Hardware, Real-Time, Rendering, New Technologies, Production &amp; Animation, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensubcur_111,Advanced Practices in Optimizing Motion Capture Pipelines for Games and VFX,"David Ed Edwards, Garry Gray","Covering the critical stages of subject labeling, data capture, post-processing and final retargeting onto custom character models, this course provides best practices and advanced techniques for streamlining motion capture pipeline. Vicon presents the latest capabilities culminating from 30+ years of development, including evolving use cases such as markerless and multi-participant.","pipeline, capture, motion",General Research,https://s2024.conference-program.org/presentation/?id=gensubcur_111&sess=sess338
sess346,"Art, Audio/Music, Design, Dynamics/Simulation, Fabrication, Interaction, Maker, Museum, Perception, Production, Real-Time, Themed Entertainment, UI/Tools, VR/AR/MR, Arts &amp; Design, Gaming &amp; Interactive, New Technologies, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensubcur_112,Fractal World Building: Infinitely Engaging Experience Design at Meow Wolf,"Derek Pendergrass, Tasia Miles, Erin Barnes, Eric Heep","This session explores immersive innovations and next-generation storytelling that is unique to Meow Wolf’s blend of art, technology, and world-building. Gain insights into the cutting-edge use of lighting, audio, and other creative technologies that animate large-scale worlds, creating singular, unparalleled experiences for nearly 10 million guests across multiple locations.","10, locations, meow",General Research,https://s2024.conference-program.org/presentation/?id=gensubcur_112&sess=sess346
sess332,"Full Conference, Full Conference Supporter, Virtual Access, Experience, Exhibitor Full Conference, Exhibitor Experience",keysp_101,"SIGGRAPH 2024 Opening Session &amp; Keynote Speaker: Mark Sagar, Beyond the Illusion of Life",Mark Sagar,"SIGGRAPH 2024 officially starts with opening remarks from Conference Chair Andres Burbano, ACM SIGGRAPH leadership, and the ACM President. Remarks to be followed by the Keynote Speaker Dr. Mark Sagar. The essence of animation is creating the illusion of life, convincing the audience that a character is alive and has its own feelings and thoughts. Is it possible to bring an interactive digital character to life who can think, feel, have experiences, and act with volition? What is it, exactly, to think, to feel, to experience? In this keynote, Dr. Mark Sagar will discuss his team’s biologically based approach, where they are developing a virtual nervous system analogous to our own, combining computational models of sensory, cognitive and emotional processes, language, behavior, and motor systems. These systems activate virtual muscles to animate a virtual face and body, sensing, learning, acting, and reacting in real time. The interoperation of these systems in face-to-face and shared interactions is exemplified in projects like BabyX, a simulated toddler which aims to enhance our comprehension of social learning and behavior — but it can also serve as groundwork for achieving human-like cooperation with future artificial intelligence. Dr. Sagar will elaborate how creating the inner life of a character is strongly linked with the body, one of the central thematic focuses of the conference. Double-Academy Award winner Dr. Mark Sagar is the co-founder and Chief Scientific Officer of Soul Machines and Director of the Laboratory for Animate Technologies at the Auckland Bioengineering Institute. Mark and his team are bringing technology to life, pioneering the creation of autonomously animated virtual humans with virtual brains and nervous systems — capable of highly expressive face-to-face interaction and real-time learning and emotional response — to create the next generation of human interaction with biologically inspired artificial intelligence. Mark has a Ph.D. in engineering from the University of Auckland and was a postdoctoral fellow at MIT. He previously worked as the special projects supervisor at Weta Digital and Sony Pictures Imageworks and developed technology for the digital characters in blockbusters such Avatar, King Kong, and Spiderman 2. His pioneering work in computer-generated faces was recognized with two consecutive Scientific and Engineering Oscars in 2010 and 2011. Mark was elected as a fellow of the Royal Society of New Zealand in 2019 and was named New Zealand Innovator of the Year in 2022.","face, mark, virtual",General Research,https://s2024.conference-program.org/presentation/?id=keysp_101&sess=sess332
sess333,"Full Conference, Full Conference Supporter, Virtual Access, Experience, Exhibitor Full Conference, Exhibitor Experience",keysp_102,"SIGGRAPH 2024 Keynote Speaker: Dava Newman, Humanity Becoming Interplanetary: Exploring Space for Earth and ACM SIGGRAPH Award Presentations",Dava Newman,"Dava Newman is the director of the MIT Media Lab. She holds the Apollo Program Professor of Astronautics chair at the Massachusetts Institute of Technology (MIT) and is a Harvard–MIT Health, Sciences, and Technology faculty member in Cambridge, Massachusetts. She has been a faculty leader in aeronautics and astronautics and MIT’s School of Engineering for 30 years. She holds a top-secret clearance. The Honorable Dr. Dava Newman served as NASA Deputy Administrator (2015–2017). Nominated by President Barack Obama and confirmed by the U.S. Senate unanimously in April 2015, Dr. Newman was the third woman and first female engineer and scientist to serve in this role. During her tenure, Dr. Newman made significant impact on NASA’s human exploration, specifically developing and articulating the Human Journey to Mars plan, highlighting scientific missions, advocating for transformative aeronautics capabilities, developing and implementing a strategic innovation framework, and advocating for diversity and inclusion for NASA and the nation’s STEM initiatives. Her research expertise is in aerospace biomedical engineering investigating human performance across the spectrum of gravity and AI/ML for the dual challenge of energy and climate. She is a leader in advanced space suit design, astronaut performance, climate modeling and visualization, leadership development, innovation, and space policy. Dr. Newman was the principal investigator on five spaceflight missions. She has received numerous awards and honors for her contributions to STEM and leadership. Newman earned her Ph.D. in aerospace biomedical engineering, Master of Science degrees in aerospace engineering and technology and policy all from MIT, and her Bachelor of Science degree in aerospace engineering from the University of Notre Dame. Her SIGGRAPH 2024 Keynote Presentation will cover the theme of Humanity Becoming Interplanetary: Exploring Space for Earth in the range of computer graphics advancement.","engineering, mit, newman",General Research,https://s2024.conference-program.org/presentation/?id=keysp_102&sess=sess333
sess334,"Full Conference, Full Conference Supporter, Virtual Access, Experience, Exhibitor Full Conference, Exhibitor Experience",keysp_103,"SIGGRAPH 2024 Keynote Speaker: Manu Prakash, The Microscopic",Manu Prakash,"Manu Prakash is an associate professor of bioengineering at Stanford University, a Senior Fellow at the Stanford Woods Institute for the Environment, a Pew Scholar, and the co-inventor of the Foldscope and co-founder of Foldscope Instruments. At Stanford, Manu runs a curiosity-driven science lab focused on using highly interdisciplinary approaches to understand how computation is embodied in biological matter. His lab is dedicated to inventing, building, and scaling up frugal science tools to democratize access to science, including the discovery of the Foldscope, a foldable microscope made mostly of paper. Manu has a Bachelor of Technology from the Indian Institute of Technology and a Master of Science and Ph.D. from the Massachusetts Institute of Technology. In his SIGGRAPH 2024 Keynote Presentation, Manu will take you on a microscopic journey of the often unseen world — a delight of creatures most beautiful and marvelous with dazzling graphical feats. Come for the science, and stay for the community-enabled discoveries made around the world.","institute, manu, science",General Research,https://s2024.conference-program.org/presentation/?id=keysp_103&sess=sess334
sess341,"Full Conference, Full Conference Supporter, Virtual Access, Experience, Exhibitor Full Conference, Exhibitor Experience",keysp_104,"SIGGRAPH 2024 Keynote Speaker: Jensen Huang, NVIDIA CEO Fireside Chat: AI and Graphics for the New Computing Revolution",Jensen Huang,"In this fireside chat, NVIDIA Founder and CEO Jensen Huang will discuss how generative AI and accelerated computing are transforming industries such as manufacturing and creating new opportunities for innovation and growth. The convergence of AI and advanced computing, from AI PCs to AI factories to digital twins, is driving this transformation. Jensen will speak about the impact of robotics and AI in industrial digitization, illustrating how industry sectors are adopting autonomous operations and building city-scale digital twins to increase efficiency and reduce costs. Jensen Huang founded NVIDIA in 1993 and has served since its inception as president, chief executive officer, and a member of the board of directors. Huang has been elected to the National Academy of Engineering and is a recipient of the Semiconductor Industry Association’s highest honor, the Robert N. Noyce Award; IEEE Founder’s Medal; the Dr. Morris Chang Exemplary Leadership Award; and honorary doctorate degrees from National Chiao Tung University, National Taiwan University, and Oregon State University. He has been named the world’s best CEO by The Economist and Harvard Business Review, as well as Fortune’s Businessperson of the Year and one of TIME magazine’s 100 most influential people. He holds a BSEE degree from Oregon State University and an MSEE degree from Stanford.","ai, huang, university",General Research,https://s2024.conference-program.org/presentation/?id=keysp_104&sess=sess341
sess101,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_101,Vector Graphics - Interactive Discussion,Interactive Discussion,Vector Graphics - Interactive Discussion,"discussion, graphics, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_101&sess=sess101
sess136,"AI, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_102,Material Texture Generation and Painting - Interactive Discussion,Interactive Discussion,Material Texture Generation and Painting - Interactive Discussion,"discussion, generation, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_102&sess=sess136
sess103,"Animation, Machine Learning, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_103,Monte Carlo for PDEs - Interactive Discussion,Interactive Discussion,Monte Carlo for PDEs - Interactive Discussion,"montecarlo, discussion, pde",General Research,https://s2024.conference-program.org/presentation/?id=misc_103&sess=sess103
sess140,"AI, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_104,Generative 3D Geometry - Interactive Discussion,Interactive Discussion,Generative 3D Geometry - Interactive Discussion,"3d, discussion, generative",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=misc_104&sess=sess140
sess116,"Animation, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_105,3D Face Generator and Animation - Interactive Discussion,Interactive Discussion,3D Face Generator and Animation - Interactive Discussion,"3d, animation, discussion",General Research,https://s2024.conference-program.org/presentation/?id=misc_105&sess=sess116
sess106,"Machine Learning, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_106,Differentiable Rendering - Interactive Discussion,Interactive Discussion,Differentiable Rendering - Interactive Discussion,"differentiable, discussion, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_106&sess=sess106
sess110,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_107,Geometry: Reconstruction - Interactive Discussion,Interactive Discussion,Geometry: Reconstruction - Interactive Discussion,"discussion, geometry, interactive",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=misc_107&sess=sess110
sess108,"AI, Machine Learning, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_108,Consistent Text-to-Image - Interactive Discussion,Interactive Discussion,Consistent Text-to-Image - Interactive Discussion,"consistent, discussion, image",General Research,https://s2024.conference-program.org/presentation/?id=misc_108&sess=sess108
sess113,"Animation, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_109,Fluids and Flows - Interactive Discussion,Interactive Discussion,Fluids and Flows - Interactive Discussion,"discussion, flows, fluids",General Research,https://s2024.conference-program.org/presentation/?id=misc_109&sess=sess113
sess107,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_110,Geometry: Mappings and Fields - Interactive Discussion,Interactive Discussion,Geometry: Mappings and Fields - Interactive Discussion,"discussion, fields, geometry",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=misc_110&sess=sess107
sess111,"Geometry, Modeling, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_111,Fast Radiance Fields - Interactive Discussion,Interactive Discussion,Fast Radiance Fields - Interactive Discussion,"discussion, fast, fields",General Research,https://s2024.conference-program.org/presentation/?id=misc_111&sess=sess111
sess125,"Rendering, VR/AR/MR, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_112,"VR, Eye Tracking, Perception - Interactive Discussion",Interactive Discussion,"VR, Eye Tracking, Perception - Interactive Discussion","discussion, eye, interactive",Extended Reality,https://s2024.conference-program.org/presentation/?id=misc_112&sess=sess125
sess109,"Animation, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_113,Simulating Nature - Interactive Discussion,Interactive Discussion,Simulating Nature - Interactive Discussion,"discussion, interactive, nature",General Research,https://s2024.conference-program.org/presentation/?id=misc_113&sess=sess109
sess114,"Animation, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_114,Clothing Geometry - Interactive Discussion,Interactive Discussion,Clothing Geometry - Interactive Discussion,"clothing, discussion, geometry",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=misc_114&sess=sess114
sess105,"Geometry, Modeling, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_115,NeRFs and Lighting - Interactive Discussion,Interactive Discussion,NeRFs and Lighting - Interactive Discussion,"discussion, interactive, lighting",General Research,https://s2024.conference-program.org/presentation/?id=misc_115&sess=sess105
sess117,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_116,Fluids - Interactive Discussion,Interactive Discussion,Fluids - Interactive Discussion,"discussion, fluids, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_116&sess=sess117
sess118,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_117,Geometric Modeling &amp; Analysis - Interactive Discussion,Interactive Discussion,Geometric Modeling &amp; Analysis - Interactive Discussion,"amp, analysis, discussion",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=misc_117&sess=sess118
sess115,"Animation, Geometry, Machine Learning, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_118,3D People and Their Habitats - Interactive Discussion,Interactive Discussion,3D People and Their Habitats - Interactive Discussion,"3d, discussion, habitats",General Research,https://s2024.conference-program.org/presentation/?id=misc_118&sess=sess115
sess121,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_119,Shape Analysis - Interactive Discussion,Interactive Discussion,Shape Analysis - Interactive Discussion,"analysis, discussion, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_119&sess=sess121
sess119,"Design, Fabrication, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_120,3D Fabrication - Interactive Discussion,Interactive Discussion,3D Fabrication - Interactive Discussion,"3d, discussion, fabrication",General Research,https://s2024.conference-program.org/presentation/?id=misc_120&sess=sess119
sess126,"Animation, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_121,Motion Capture - Interactive Discussion,Interactive Discussion,Motion Capture - Interactive Discussion,"capture, discussion, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_121&sess=sess126
sess122,"Animation, Geometry, Modeling, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_122,3D Head Avatars From Data - Interactive Discussion,Interactive Discussion,3D Head Avatars From Data - Interactive Discussion,"3d, avatars, data",General Research,https://s2024.conference-program.org/presentation/?id=misc_122&sess=sess122
sess123,"Real-Time, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_123,"Real-Time Rendering: Hair, Fabrics, and Super-Resolution - Interactive Discussion",Interactive Discussion,"Real-Time Rendering: Hair, Fabrics, and Super-Resolution - Interactive Discussion","discussion, fabrics, hair",General Research,https://s2024.conference-program.org/presentation/?id=misc_123&sess=sess123
sess129,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_124,Character Animation From Data - Interactive Discussion,Interactive Discussion,Character Animation From Data - Interactive Discussion,"animation, character, data",General Research,https://s2024.conference-program.org/presentation/?id=misc_124&sess=sess129
sess128,"Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_125,"Rendering, Sampling and Tracing - Interactive Discussion",Interactive Discussion,"Rendering, Sampling and Tracing - Interactive Discussion","discussion, interactive, rendering",General Research,https://s2024.conference-program.org/presentation/?id=misc_125&sess=sess128
sess130,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_126,Lighting and Matting With Image Generation - Interactive Discussion,Interactive Discussion,Lighting and Matting With Image Generation - Interactive Discussion,"discussion, generation, image",General Research,https://s2024.conference-program.org/presentation/?id=misc_126&sess=sess130
sess112,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_127,Virtual Interaction and Real Devices - Interactive Discussion,Interactive Discussion,Virtual Interaction and Real Devices - Interactive Discussion,"devices, discussion, interaction",General Research,https://s2024.conference-program.org/presentation/?id=misc_127&sess=sess112
sess120,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_128,Cloth Simulation - Interactive Discussion,Interactive Discussion,Cloth Simulation - Interactive Discussion,"cloth, discussion, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_128&sess=sess120
sess131,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_129,3D Shape Analysis - Interactive Discussion,Interactive Discussion,3D Shape Analysis - Interactive Discussion,"3d, analysis, discussion",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=misc_129&sess=sess131
sess132,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_130,Dynamic Radiance Fields - Interactive Discussion,Interactive Discussion,Dynamic Radiance Fields - Interactive Discussion,"discussion, dynamic, fields",General Research,https://s2024.conference-program.org/presentation/?id=misc_130&sess=sess132
sess133,"Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_131,Appearance Models - Interactive Discussion,Interactive Discussion,Appearance Models - Interactive Discussion,"appearance, discussion, interactive",Applications,https://s2024.conference-program.org/presentation/?id=misc_131&sess=sess133
sess124,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_132,Simulating Deformation - Interactive Discussion,Interactive Discussion,Simulating Deformation - Interactive Discussion,"deformation, discussion, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_132&sess=sess124
sess139,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_133,Generative 3D Geometry and Editing - Interactive Discussion,Interactive Discussion,Generative 3D Geometry and Editing - Interactive Discussion,"3d, discussion, editing",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=misc_133&sess=sess139
sess102,"Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_134,"Rendering, Denoising &amp; Path Guiding - Interactive Discussion",Interactive Discussion,"Rendering, Denoising &amp; Path Guiding - Interactive Discussion","amp, denoising, discussion",General Research,https://s2024.conference-program.org/presentation/?id=misc_134&sess=sess102
sess135,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_135,"Perception, Image, Video - Interactive Discussion",Interactive Discussion,"Perception, Image, Video - Interactive Discussion","discussion, image, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_135&sess=sess135
sess127,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_136,Simulation With Contact - Interactive Discussion,Interactive Discussion,Simulation With Contact - Interactive Discussion,"contact, discussion, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_136&sess=sess127
